Type,Days_for _shipping (real),Days_for_shipment (scheduled),Benefit _per_order,Sales_per_customer,Delivery_Status,Late_delivery_risk,Category_Id,Category_Name,Customer_City,Customer_Country,Customer_Fname,Customer_Id,Customer_Lname,Customer_Segment,Customer_State,Department_Id,Department_Name,Latitude,Longitude,Market,Order_City,Order_Country,Order_Customer_Id,order_date (DateOrders),Order_Id,Order_Item_Cardprod_Id,Order_Item_Discount,Order_Item_Discount_Rate,Order_Item_Id,Order_Item_Product_Price,Order_Item_Profit Ratio,Order_Item_Quantity,Sales,Order_Item_Total,Order_Profit_Per Order,Order_Region,Order_State,Order_Status,Product_Card_Id,Product_Category_Id,Product_Name,Product_Price,Product_Status,shipping_date (DateOrders),Shipping_Mode,Delivery_Delay,order_date
DEBIT,2,4,24.84000015,118.2900009,Advance shipping,0,18,Men's Footwear,Long Beach,EE. UU.,Timothy,10671,Moses,Corporate,CA,4,Apparel,33.79319763,-118.1895294,Pacific Asia,Namangán,Uzbekistán,10671,12/29/2016 15:00,49916,403,11.69999981,0.090000004,124787,129.9900055,0.209999993,1,129.9900055,118.2900009,24.84000015,Central Asia,Namangán,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/31/2016 15:00,Standard Class,-2,12/29/2016 15:00
DEBIT,2,4,6.170000076,54.59000015,Advance shipping,0,17,Cleats,Westminster,EE. UU.,Mary,11924,Ramos,Corporate,CA,4,Apparel,33.75820923,-118.0019073,Pacific Asia,Xinzhou,China,11924,3/10/2016 4:00,29746,365,5.400000095,0.090000004,74420,59.99000168,0.109999999,1,59.99000168,54.59000015,6.170000076,Eastern Asia,Hubei,COMPLETE,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/12/2016 4:00,Standard Class,-2,3/10/2016 4:00
DEBIT,4,4,94.01999664,191.8699951,Shipping on time,0,70,Men's Clothing,Pompano Beach,EE. UU.,Aimee,16086,Terrell,Corporate,FL,4,Apparel,26.21472931,-80.23004913,Pacific Asia,Mudanjiang,China,16086,11/24/2017 19:00,72533,1357,18.97999954,0.090000004,175848,210.8500061,0.49000001,1,210.8500061,191.8699951,94.01999664,Eastern Asia,Heilongjiang,COMPLETE,1357,70,Men's gala suit,210.8500061,0,11/28/2017 19:00,Standard Class,0,11/24/2017 19:00
DEBIT,4,4,22.5,225,Shipping on time,0,24,Women's Apparel,Azusa,EE. UU.,Mary,4398,Yoder,Consumer,CA,5,Golf,34.13932037,-117.9074402,Africa,Lokossa,Benín,4398,12/10/2016 13:00,48608,502,25,0.100000001,121561,50,0.100000001,5,250,225,22.5,West Africa,Mono,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,12/14/2016 13:00,Standard Class,0,12/10/2016 13:00
DEBIT,2,4,15.39999962,220,Advance shipping,0,24,Women's Apparel,Fort Lauderdale,EE. UU.,Mary,5687,Chapman,Consumer,FL,5,Golf,26.0984993,-80.27095032,Africa,Ikot Ekpene,Nigeria,5687,10/26/2016 6:00,45506,502,30,0.119999997,113719,50,0.07,5,250,220,15.39999962,West Africa,Akwa Ibom,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,10/28/2016 6:00,Standard Class,-2,10/26/2016 6:00
DEBIT,3,4,52.18999863,173.9600067,Advance shipping,0,29,Shop By Sport,San Antonio,EE. UU.,Mary,8534,Rose,Consumer,TX,5,Golf,29.46007919,-98.52754211,Africa,Warri,Nigeria,8534,10/19/2016 6:00,45027,627,25.98999977,0.129999995,112427,39.99000168,0.300000012,5,199.9499969,173.9600067,52.18999863,West Africa,Delta,COMPLETE,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,10/22/2016 6:00,Standard Class,-1,10/19/2016 6:00
DEBIT,4,4,84.98000336,169.9600067,Shipping on time,0,29,Shop By Sport,Princeton,EE. UU.,Virginia,3372,Smith,Consumer,NJ,5,Golf,40.35742188,-74.64842224,Africa,Bandundu,República Democrática del Congo,3372,11/6/2016 23:00,46308,627,29.98999977,0.150000006,115752,39.99000168,0.5,5,199.9499969,169.9600067,84.98000336,Central Africa,Bandundu,COMPLETE,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,11/10/2016 23:00,Standard Class,0,11/6/2016 23:00
DEBIT,6,4,65.73000336,210,Late delivery,1,24,Women's Apparel,Perth Amboy,EE. UU.,Jessica,10927,Lang,Consumer,NJ,5,Golf,40.50980377,-74.26966858,Africa,Lagos,Nigeria,10927,9/29/2016 16:00,43685,502,40,0.159999996,109111,50,0.310000002,5,250,210,65.73000336,West Africa,Lagos,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,10/5/2016 16:00,Standard Class,2,9/29/2016 16:00
DEBIT,4,4,70.13999939,207.5,Shipping on time,0,24,Women's Apparel,Miami,EE. UU.,Margaret,3597,Smith,Consumer,FL,5,Golf,25.93001556,-80.16291046,Africa,Foumban,Camerún,3597,9/3/2016 12:00,41893,502,42.5,0.170000002,104569,50,0.340000004,5,250,207.5,70.13999939,Central Africa,Ouest,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,9/7/2016 12:00,Standard Class,0,9/3/2016 12:00
DEBIT,5,4,56.02999878,207.5,Late delivery,1,24,Women's Apparel,Loveland,EE. UU.,Mary,2052,Anthony,Consumer,OH,5,Golf,39.27056122,-84.27059174,Africa,Luanda,Angola,2052,11/7/2016 10:00,46339,502,42.5,0.170000002,115856,50,0.270000011,5,250,207.5,56.02999878,Central Africa,Luanda,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,11/12/2016 10:00,Standard Class,1,11/7/2016 10:00
DEBIT,3,4,12.86999989,207.5,Advance shipping,0,24,Women's Apparel,Virginia Beach,EE. UU.,Richard,4399,Smith,Consumer,VA,5,Golf,36.91083145,-76.12958527,Africa,Maiduguri,Nigeria,4399,11/12/2016 5:00,46667,502,42.5,0.170000002,116672,50,0.059999999,5,250,207.5,12.86999989,West Africa,Borno,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,11/15/2016 5:00,Standard Class,-1,11/12/2016 5:00
DEBIT,3,4,64.16999817,205,Advance shipping,0,24,Women's Apparel,Louisville,EE. UU.,Deborah,185,Smith,Consumer,KY,5,Golf,38.15983963,-85.59026337,Africa,Nairobi,Kenia,185,11/26/2016 12:00,47647,502,45,0.180000007,119125,50,0.310000002,5,250,205,64.16999817,East Africa,Nairobi,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,11/29/2016 12:00,Standard Class,-1,11/26/2016 12:00
DEBIT,6,4,100.4499969,205,Late delivery,1,24,Women's Apparel,Lockport,EE. UU.,Emma,3441,Russell,Consumer,NY,5,Golf,43.16891098,-78.69216156,Africa,Kitwe,Zambia,3441,12/9/2016 22:00,48565,502,45,0.180000007,121445,50,0.49000001,5,250,205,100.4499969,East Africa,Copperbelt,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,12/15/2016 22:00,Standard Class,2,12/9/2016 22:00
DEBIT,5,4,71.75,205,Late delivery,1,24,Women's Apparel,Chicago,EE. UU.,Mary,11947,Smith,Consumer,IL,5,Golf,41.89491653,-87.76180267,Africa,Lagos,Nigeria,11947,10/2/2016 15:00,43889,502,45,0.180000007,109614,50,0.349999994,5,250,205,71.75,West Africa,Lagos,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,10/7/2016 15:00,Standard Class,1,10/2/2016 15:00
DEBIT,4,4,72.59999847,200,Shipping on time,0,24,Women's Apparel,Staten Island,EE. UU.,Adam,1555,Smith,Consumer,NY,5,Golf,40.58441544,-74.15991974,Africa,Nkongsamba,Camerún,1555,10/20/2016 21:00,45138,502,50,0.200000003,112738,50,0.360000014,5,250,200,72.59999847,Central Africa,Littoral,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,10/24/2016 21:00,Standard Class,0,10/20/2016 21:00
DEBIT,6,4,67.48000336,149.9600067,Late delivery,1,29,Shop By Sport,Tucson,EE. UU.,Mary,9399,Bennett,Consumer,AZ,5,Golf,32.27982712,-110.9582291,Africa,Mbuji-mayi,República Democrática del Congo,9399,10/6/2016 14:00,44160,627,49.99000168,0.25,110278,39.99000168,0.449999988,5,199.9499969,149.9600067,67.48000336,Central Africa,Kasai Oriental,COMPLETE,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,10/12/2016 14:00,Standard Class,2,10/6/2016 14:00
DEBIT,5,4,21.19000053,187.5,Late delivery,1,24,Women's Apparel,Plymouth,EE. UU.,Roy,2792,Carey,Consumer,MA,5,Golf,41.92736816,-70.7484436,Africa,Lome,Togo,2792,12/19/2016 9:00,49214,502,62.5,0.25,123053,50,0.109999999,5,250,187.5,21.19000053,West Africa,Marítima,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,12/24/2016 9:00,Standard Class,1,12/19/2016 9:00
DEBIT,6,4,59.97999954,124.9499969,Late delivery,1,40,Accessories,Cleveland,EE. UU.,Mary,10118,Reynolds,Consumer,OH,6,Outdoors,41.47653961,-81.72341919,Africa,Pretoria,SudAfrica,10118,9/2/2016 12:00,41825,906,0,0,104410,24.98999977,0.479999989,5,124.9499969,124.9499969,59.97999954,Southern Africa,Gauteng,COMPLETE,906,40,Team Golf Tennessee Volunteers Putter Grip,24.98999977,0,9/8/2016 12:00,Standard Class,2,9/2/2016 12:00
DEBIT,5,4,35.61000061,118.6999969,Late delivery,1,40,Accessories,Bronx,EE. UU.,Sarah,8544,Smith,Consumer,NY,6,Outdoors,40.87030411,-73.87062073,Africa,Dakar,Senegal,8544,10/11/2016 15:00,44504,885,6.25,0.050000001,111111,24.98999977,0.300000012,5,124.9499969,118.6999969,35.61000061,West Africa,Dakar,COMPLETE,885,40,Team Golf St. Louis Cardinals Putter Grip,24.98999977,0,10/16/2016 15:00,Standard Class,1,10/11/2016 15:00
DEBIT,2,4,39.90999985,118.0800018,Advance shipping,0,40,Accessories,Webster,EE. UU.,Edward,4296,Sanchez,Consumer,NY,6,Outdoors,42.42012024,-79.31320953,Africa,Mahajanga,Madagascar,4296,10/11/2016 12:00,44496,886,6.869999886,0.059999999,111088,24.98999977,0.340000004,5,124.9499969,118.0800018,39.90999985,East Africa,Boeny,COMPLETE,886,40,Team Golf San Francisco Giants Putter Grip,24.98999977,0,10/13/2016 12:00,Standard Class,-2,10/11/2016 12:00
DEBIT,5,4,23.27000046,74.34999847,Late delivery,1,41,Trade-In,Stockton,EE. UU.,Harry,4391,Smith,Consumer,CA,6,Outdoors,37.92684937,-121.3893051,Africa,Lome,Togo,4391,10/27/2016 0:00,45559,926,5.599999905,0.07,113854,15.98999977,0.310000002,5,79.94999695,74.34999847,23.27000046,West Africa,Marítima,COMPLETE,926,41,Glove It Imperial Golf Towel,15.98999977,0,11/1/2016 0:00,Standard Class,1,10/27/2016 0:00
DEBIT,5,4,30.88999939,67.16000366,Late delivery,1,41,Trade-In,Amarillo,EE. UU.,Mary,2882,Decker,Consumer,TX,6,Outdoors,35.18754196,-101.8676224,Africa,Kano,Nigeria,2882,10/5/2016 8:00,44074,924,12.78999996,0.159999996,110090,15.98999977,0.460000008,5,79.94999695,67.16000366,30.88999939,West Africa,Kano,COMPLETE,924,41,Glove It Urban Brick Golf Towel,15.98999977,0,10/10/2016 8:00,Standard Class,1,10/5/2016 8:00
DEBIT,3,4,11.40999985,131.1600037,Advance shipping,0,37,Electronics,Martinsburg,EE. UU.,Charles,3283,Ramos,Consumer,WV,6,Outdoors,39.45571137,-77.96917725,Africa,Annaba,Argelia,3283,12/28/2016 18:00,49857,825,28.79000092,0.180000007,124661,31.98999977,0.090000004,5,159.9499969,131.1600037,11.40999985,North Africa,Annaba,COMPLETE,825,37,Bridgestone e6 Straight Distance NFL Tennesse,31.98999977,0,12/31/2016 18:00,Standard Class,-1,12/28/2016 18:00
DEBIT,2,4,53.97999954,119.9599991,Advance shipping,0,44,Hunting & Shooting,Cumberland,EE. UU.,Mary,397,Delgado,Consumer,MD,7,Fan Shop,39.6300354,-78.74319458,Africa,Casablanca,Marruecos,397,9/1/2016 23:00,41786,977,29.98999977,0.200000003,104311,29.98999977,0.449999988,5,149.9499969,119.9599991,53.97999954,North Africa,Gran Casablanca,COMPLETE,977,44,ENO Atlas Hammock Straps,29.98999977,0,9/3/2016 23:00,Standard Class,-2,9/1/2016 23:00
DEBIT,3,4,82.15000153,186.7100067,Advance shipping,0,6,Tennis & Racquet,Pekin,EE. UU.,Debra,4104,Butler,Consumer,IL,2,Fitness,40.56959915,-89.64508057,Africa,Cotonou,Benín,4104,12/2/2016 6:00,48042,116,38.24000168,0.170000002,120131,44.99000168,0.439999998,5,224.9499969,186.7100067,82.15000153,West Africa,Littoral,ON_HOLD,116,6,Nike Men's Comfort 2 Slide,44.99000168,0,12/5/2016 6:00,Standard Class,-1,12/2/2016 6:00
DEBIT,2,4,66.48999786,474.9500122,Advance shipping,0,9,Cardio Equipment,Tallahassee,EE. UU.,Jennifer,12214,Summers,Consumer,FL,3,Footwear,30.49767876,-84.23183441,Africa,Jartum,Sudán,12214,10/8/2016 16:00,44301,191,25,0.050000001,110620,99.98999786,0.140000001,5,499.9500122,474.9500122,66.48999786,North Africa,Jartum,ON_HOLD,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,10/10/2016 16:00,Standard Class,-2,10/8/2016 16:00
DEBIT,2,4,80.98999786,299.9500122,Advance shipping,0,17,Cleats,Jacksonville,EE. UU.,Mary,10699,Lee,Consumer,FL,4,Apparel,30.35342217,-81.51309204,Africa,Dar es Salaam,Tanzania,10699,8/30/2016 2:00,41591,365,0,0,103815,59.99000168,0.270000011,5,299.9500122,299.9500122,80.98999786,East Africa,Dar es Salaam,ON_HOLD,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/1/2016 2:00,Standard Class,-2,8/30/2016 2:00
DEBIT,2,4,54.77000046,165.9600067,Advance shipping,0,29,Shop By Sport,Woonsocket,EE. UU.,Doris,2091,Smith,Consumer,RI,5,Golf,42.00220108,-71.51410675,Africa,Cairo,Egipto,2091,10/18/2016 14:00,44981,627,33.99000168,0.170000002,112334,39.99000168,0.330000013,5,199.9499969,165.9600067,54.77000046,North Africa,El Cairo,ON_HOLD,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,10/20/2016 14:00,Standard Class,-2,10/18/2016 14:00
DEBIT,6,4,-265,200,Late delivery,1,24,Women's Apparel,Stockton,EE. UU.,Benjamin,10474,Case,Consumer,CA,5,Golf,38.1355629,-121.2693405,Africa,Cape Town,SudAfrica,10474,8/29/2016 10:00,41545,502,50,0.200000003,103704,50,-1.330000043,5,250,200,-265,Southern Africa,Cabo Occidental,ON_HOLD,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,9/4/2016 10:00,Standard Class,2,8/29/2016 10:00
DEBIT,6,4,51.15999985,196.7599945,Late delivery,1,37,Electronics,Lithonia,EE. UU.,Stephanie,7504,Smith,Consumer,GA,6,Outdoors,33.71007919,-84.11247253,Africa,Cape Town,SudAfrica,7504,12/29/2016 13:00,49910,818,43.18999863,0.180000007,124779,47.99000168,0.25999999,5,239.9499969,196.7599945,51.15999985,Southern Africa,Cabo Occidental,ON_HOLD,818,37,Titleist Pro V1x Golf Balls,47.99000168,0,1/4/2017 13:00,Standard Class,2,12/29/2016 13:00
DEBIT,6,4,85.48999786,284.9500122,Late delivery,1,3,Baseball & Softball,Oak Lawn,EE. UU.,Mary,7518,Padilla,Consumer,IL,2,Fitness,41.7158165,-87.7405777,Europe,Montpellier,Francia,7518,10/13/2015 22:00,19590,44,15,0.050000001,48976,59.99000168,0.300000012,5,299.9500122,284.9500122,85.48999786,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,COMPLETE,44,3,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,0,10/19/2015 22:00,Standard Class,2,10/13/2015 22:00
DEBIT,6,4,59.13000107,174.9499969,Late delivery,1,11,Fitness Accessories,Detroit,EE. UU.,Nicholas,1738,Murray,Consumer,MI,3,Footwear,42.39391327,-83.00836945,Europe,Khmelnytskyi,Ucrania,1738,9/29/2016 4:00,43650,235,0,0,109018,34.99000168,0.340000004,5,174.9499969,174.9499969,59.13000107,Eastern Europe,Khmelnytskyi,COMPLETE,235,11,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,0,10/5/2016 4:00,Standard Class,2,9/29/2016 4:00
DEBIT,3,4,84.13999939,494.9500122,Advance shipping,0,9,Cardio Equipment,Alhambra,EE. UU.,Mary,1622,Smith,Consumer,CA,3,Footwear,34.10591126,-118.1196442,Europe,Vannes,Francia,1622,8/10/2015 21:00,15202,191,5,0.01,38024,99.98999786,0.170000002,5,499.9500122,494.9500122,84.13999939,Western Europe,Bretaña,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/13/2015 21:00,Standard Class,-1,8/10/2015 21:00
DEBIT,3,4,65.83000183,137.1499939,Advance shipping,0,13,Electronics,New Haven,EE. UU.,Gregory,1325,Nelson,Consumer,CT,3,Footwear,42.34568787,-83.52059174,Europe,Fuenlabrada,España,1325,8/14/2015 16:00,15462,273,2.799999952,0.02,38639,27.98999977,0.479999989,5,139.9499969,137.1499939,65.83000183,Southern Europe,Madrid,COMPLETE,273,13,Under Armour Kids' Mercenary Slide,27.98999977,0,8/17/2015 16:00,Standard Class,-1,8/14/2015 16:00
DEBIT,6,4,43.11999893,489.9500122,Late delivery,1,9,Cardio Equipment,North Tonawanda,EE. UU.,Joseph,5505,Matthews,Consumer,NY,3,Footwear,43.02910233,-78.87342072,Europe,Villemomble,Francia,5505,8/10/2015 5:00,15155,191,10,0.02,37908,99.98999786,0.090000004,5,499.9500122,489.9500122,43.11999893,Western Europe,Isla de Francia,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/16/2015 5:00,Standard Class,2,8/10/2015 5:00
DEBIT,2,4,242.4799957,484.9500122,Advance shipping,0,9,Cardio Equipment,Phoenix,EE. UU.,Matthew,4210,Roach,Consumer,AZ,3,Footwear,33.58987427,-112.1163712,Europe,Montpellier,Francia,4210,7/29/2017 19:00,64451,191,15,0.029999999,161109,99.98999786,0.5,5,499.9500122,484.9500122,242.4799957,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,7/31/2017 19:00,Standard Class,-2,7/29/2017 19:00
DEBIT,4,4,-115.4199982,484.9500122,Shipping on time,0,9,Cardio Equipment,Kenner,EE. UU.,Diane,11229,Smith,Consumer,LA,3,Footwear,30.0380249,-90.25691986,Europe,Gien,Francia,11229,9/5/2017 10:00,67028,191,15,0.029999999,167556,99.98999786,-0.239999995,5,499.9500122,484.9500122,-115.4199982,Western Europe,Centro-Valle de Loira,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/9/2017 10:00,Standard Class,0,9/5/2017 10:00
DEBIT,2,4,109.1100006,484.9500122,Advance shipping,0,9,Cardio Equipment,Washington,EE. UU.,Andrew,9385,Whitehead,Consumer,PA,3,Footwear,40.33852005,-80.1289444,Europe,Neuilly-sur-Seine,Francia,9385,6/28/2017 22:00,62336,191,15,0.029999999,155832,99.98999786,0.230000004,5,499.9500122,484.9500122,109.1100006,Western Europe,Isla de Francia,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,6/30/2017 22:00,Standard Class,-2,6/28/2017 22:00
DEBIT,5,4,52.43999863,155.1499939,Late delivery,1,13,Electronics,Holland,EE. UU.,George,900,Smith,Consumer,MI,3,Footwear,29.50280953,-98.5945282,Europe,Viersen,Alemania,900,6/15/2015 10:00,11334,282,4.800000191,0.029999999,28340,31.98999977,0.340000004,5,159.9499969,155.1499939,52.43999863,Western Europe,Renania del Norte-Westfalia,COMPLETE,282,13,Under Armour Women's Ignite PIP VI Slide,31.98999977,0,6/20/2015 10:00,Standard Class,1,6/15/2015 10:00
DEBIT,6,4,9.600000381,479.9500122,Late delivery,1,9,Cardio Equipment,Morrisville,EE. UU.,Roger,6217,Black,Consumer,PA,3,Footwear,40.20738983,-74.79347992,Europe,Verona,Italia,6217,7/6/2017 23:00,62885,191,20,0.039999999,157243,99.98999786,0.02,5,499.9500122,479.9500122,9.600000381,Southern Europe,Véneto,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,7/12/2017 23:00,Standard Class,2,7/6/2017 23:00
DEBIT,4,4,230.3800049,479.9500122,Shipping on time,0,9,Cardio Equipment,Memphis,EE. UU.,Mary,9466,Smith,Consumer,TN,3,Footwear,35.21362686,-89.82608032,Europe,Fano,Italia,9466,9/5/2017 0:00,66998,191,20,0.039999999,167475,99.98999786,0.479999989,5,499.9500122,479.9500122,230.3800049,Southern Europe,Marche,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/9/2017 0:00,Standard Class,0,9/5/2017 0:00
DEBIT,3,4,41.79999924,474.9500122,Advance shipping,0,9,Cardio Equipment,Federal Way,EE. UU.,Mary,4596,Burns,Consumer,WA,3,Footwear,47.30304337,-122.3528137,Europe,Gdynia,Polonia,4596,11/17/2016 2:00,47002,191,25,0.050000001,117458,99.98999786,0.090000004,5,499.9500122,474.9500122,41.79999924,Eastern Europe,Pomerania,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11/20/2016 2:00,Standard Class,-1,11/17/2016 2:00
DEBIT,6,4,47.5,474.9500122,Late delivery,1,9,Cardio Equipment,San Diego,EE. UU.,Mary,5206,Palmer,Consumer,CA,3,Footwear,32.69542313,-117.0990067,Europe,Talavera de la Reina,España,5206,7/15/2017 3:00,63445,191,25,0.050000001,158605,99.98999786,0.100000001,5,499.9500122,474.9500122,47.5,Southern Europe,Castilla-La Mancha,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,7/21/2017 3:00,Standard Class,2,7/15/2017 3:00
DEBIT,2,4,218.4799957,474.9500122,Advance shipping,0,9,Cardio Equipment,Chicago,EE. UU.,Danielle,2823,Smith,Consumer,IL,3,Footwear,42.0063591,-87.66739655,Europe,Montreuil,Francia,2823,9/13/2017 7:00,67566,191,25,0.050000001,168920,99.98999786,0.460000008,5,499.9500122,474.9500122,218.4799957,Western Europe,Isla de Francia,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/15/2017 7:00,Standard Class,-2,9/13/2017 7:00
DEBIT,5,4,-9.81000042,166.1999969,Late delivery,1,11,Fitness Accessories,Los Angeles,EE. UU.,Sandra,10408,Smith,Consumer,CA,3,Footwear,34.12594605,-118.2910156,Europe,Marseille,Francia,10408,10/3/2015 15:00,18884,235,8.75,0.050000001,47235,34.99000168,-0.059999999,5,174.9499969,166.1999969,-9.81000042,Western Europe,Provenza-Alpes-Costa Azul,COMPLETE,235,11,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,0,10/8/2015 15:00,Standard Class,1,10/3/2015 15:00
DEBIT,6,4,82.66000366,165.3300018,Late delivery,1,11,Fitness Accessories,Bronx,EE. UU.,Mary,11011,Mullins,Consumer,NY,3,Footwear,40.87142944,-73.87063599,Europe,Lisbon,Portugal,11011,10/3/2015 1:00,18845,235,9.619999886,0.059999999,47141,34.99000168,0.5,5,174.9499969,165.3300018,82.66000366,Southern Europe,Lisboa,COMPLETE,235,11,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,0,10/9/2015 1:00,Standard Class,2,10/3/2015 1:00
DEBIT,5,4,174.3600006,464.9500122,Late delivery,1,16,As Seen on  TV!,Long Beach,EE. UU.,Mary,40,Smith,Consumer,CA,3,Footwear,33.56687927,-117.7633209,Europe,Wolverhampton,Reino Unido,40,9/2/2017 21:00,66854,359,35,0.07,167108,99.98999786,0.379999995,5,499.9500122,464.9500122,174.3600006,Northern Europe,Inglaterra,COMPLETE,359,16,Nike Men's Free TR 5.0 TB Training Shoe,99.98999786,0,9/7/2017 21:00,Standard Class,1,9/2/2017 21:00
DEBIT,6,4,159.2299957,454.9500122,Late delivery,1,9,Cardio Equipment,Chicago,EE. UU.,Patrick,11636,Browning,Consumer,IL,3,Footwear,41.88238525,-88.20149994,Europe,Satu Mare,Rumania,11636,11/16/2016 10:00,46955,191,45,0.090000004,117346,99.98999786,0.349999994,5,499.9500122,454.9500122,159.2299957,Eastern Europe,Satu Mare,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11/22/2016 10:00,Standard Class,2,11/16/2016 10:00
TRANSFER,3,4,49.97000122,101.9800034,Advance shipping,0,17,Cleats,West Covina,EE. UU.,Andrew,7454,Kim,Corporate,CA,4,Apparel,34.06787491,-117.9273758,LATAM,Guadalajara,México,7454,3/13/2017 21:00,55002,365,18,0.150000006,137558,59.99000168,0.49000001,2,119.9800034,101.9800034,49.97000122,Central America,Jalisco,PROCESSING,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/16/2017 21:00,Standard Class,-1,3/13/2017 21:00
TRANSFER,6,4,46.90999985,101.9800034,Late delivery,1,17,Cleats,Ventura,EE. UU.,William,5138,Rivera,Corporate,CA,4,Apparel,34.24124908,-119.1945419,LATAM,Cúcuta,Colombia,5138,6/1/2017 8:00,60445,365,18,0.150000006,151253,59.99000168,0.460000008,2,119.9800034,101.9800034,46.90999985,South America,Norte de Santander,PROCESSING,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/7/2017 8:00,Standard Class,2,6/1/2017 8:00
TRANSFER,2,4,32.36000061,99.58000183,Advance shipping,0,17,Cleats,Washington,EE. UU.,Mary,8696,Pope,Corporate,DC,4,Apparel,38.91826248,-77.03946686,LATAM,Zacatecas,México,8696,2/21/2017 5:00,53586,365,20.39999962,0.170000002,133933,59.99000168,0.330000013,2,119.9800034,99.58000183,32.36000061,Central America,Zacatecas,PROCESSING,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/23/2017 5:00,Standard Class,-2,2/21/2017 5:00
TRANSFER,4,4,36.84999847,99.58000183,Shipping on time,0,17,Cleats,Valrico,EE. UU.,Mary,2329,Smith,Corporate,FL,4,Apparel,27.96565437,-82.25280762,LATAM,Chihuahua,México,2329,4/6/2017 11:00,56618,365,20.39999962,0.170000002,141623,59.99000168,0.370000005,2,119.9800034,99.58000183,36.84999847,Central America,Chihuahua,PROCESSING,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/10/2017 11:00,Standard Class,0,4/6/2017 11:00
TRANSFER,6,4,49.79000092,99.58000183,Late delivery,1,17,Cleats,Kaneohe,EE. UU.,Mary,12431,Rios,Corporate,HI,4,Apparel,21.41555023,-157.803894,LATAM,Brasília,Brasil,12431,1/27/2017 2:00,51865,365,20.39999962,0.170000002,129598,59.99000168,0.5,2,119.9800034,99.58000183,49.79000092,South America,Distrito Federal,PROCESSING,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/2/2017 2:00,Standard Class,2,1/27/2017 2:00
TRANSFER,3,4,35,100,Advance shipping,0,24,Women's Apparel,Ventura,EE. UU.,Mary,10860,Johnson,Corporate,CA,5,Golf,34.26494217,-119.218605,LATAM,Santarém,Brasil,10860,2/12/2015 20:00,2937,502,0,0,7333,50,0.349999994,2,100,100,35,South America,Pará,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,2/15/2015 20:00,Standard Class,-1,2/12/2015 20:00
